duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,num_root,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0,tcp,http,SF,215.0,2683.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,201.0,18409.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,19.0,0.0,0.05,0.0,0.0,1.0,0.0,0.16,8,255,1.0,0.0,0.12,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,312.0,1227.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,udp,private,SF,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0,1.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,255,1,0.0,0.78,1.0,0.0,0.0,0.0,0.0,0.0,anomaly
0,icmp,ecr_i,SF,1032.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.0,143.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,anomaly
0,udp,domain_u,SF,44.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.0,394.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,229.0,5041.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,normal
0,tcp,private,REJ,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.0,8.0,0.0,0.0,1.0,1.0,0.03,0.06,0.0,255,8,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,ftp_data,SF,319.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81,25,0.31,0.06,0.31,0.0,0.0,0.0,0.01,0.0,normal
903,tcp,http,RSTR,2484.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.0,54.0,0.02,0.02,0.96,0.96,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,anomaly
0,tcp,private,S0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.0,16.0,1.0,1.0,0.0,0.0,0.09,0.09,0.0,255,16,0.06,0.1,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
7274,tcp,telnet,SF,0.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,230,0.9,0.1,0.0,0.0,0.5,0.55,0.1,0.01,anomaly
798,tcp,http,RSTR,61504.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36.0,36.0,0.03,0.03,0.97,0.97,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.01,0.01,0.62,0.63,anomaly
0,tcp,smtp,SF,0.0,83.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,252,187,0.73,0.02,0.0,0.01,0.0,0.0,0.01,0.01,normal
0,tcp,private,REJ,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,10.0,0.0,0.0,1.0,1.0,0.07,0.08,0.0,255,10,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,http,SF,314.0,260.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,12.0,0.08,0.08,0.0,0.0,1.0,0.0,0.0,43,255,1.0,0.0,0.02,0.04,0.02,0.0,0.0,0.0,normal
0,udp,domain_u,SF,44.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.0,208.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal
7386,tcp,telnet,SF,0.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,217,0.85,0.02,0.0,0.0,0.27,0.32,0.01,0.0,anomaly
0,tcp,http,SF,213.0,15157.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,137,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,udp,private,SF,53.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505.0,505.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,finger,SF,8.0,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88,8,0.03,0.05,0.01,0.25,0.0,0.0,0.0,0.0,normal
4,tcp,pop_3,SF,32.0,93.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,246,227,0.92,0.01,0.0,0.0,0.0,0.0,0.04,0.0,anomaly
0,tcp,http,SF,283.0,292.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17,203,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,289.0,285.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,170,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,199.0,168.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal
4,tcp,pop_3,SF,28.0,93.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,199,0.78,0.02,0.0,0.0,0.0,0.0,0.07,0.0,anomaly
96,tcp,http,SF,292.0,182.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,264.0,451.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,private,REJ,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.0,6.0,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,6,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
282,tcp,ftp,SF,155.0,595.0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,169,56,0.33,0.04,0.01,0.0,0.0,0.0,0.0,0.0,anomaly
0,tcp,http,SF,170.0,1957.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106,146,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,316.0,940.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,systat,REJ,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0,11.0,0.0,0.0,1.0,1.0,0.1,0.07,0.0,255,11,0.04,0.06,0.0,0.0,0.0,0.0,0.87,1.0,anomaly
0,udp,private,SF,46.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.16,0.0,0.0,0.0,0.0,0.0,normal
0,udp,private,SF,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.01,0.0,0.0,0.0,0.0,0.0,anomaly
0,tcp,http,SF,260.0,9586.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11,255,1.0,0.0,0.09,0.05,0.0,0.0,0.0,0.0,normal
0,icmp,eco_i,SF,20.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,122,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,anomaly
0,tcp,http,SF,243.0,1624.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,REJ,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.0,12.0,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,12,0.05,0.06,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
2,tcp,smtp,SF,1871.0,336.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,156,0.61,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,udp,private,SF,105.0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225,224,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,smtp,REJ,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,4,0.02,0.94,0.0,0.0,0.14,0.0,0.85,0.75,normal
0,tcp,http,SF,344.0,984.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,278.0,679.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
8140,tcp,telnet,SF,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,78,0.31,0.02,0.0,0.0,0.7,0.62,0.01,0.03,anomaly
0,tcp,smtp,SF,1096.0,327.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,236,169,0.64,0.02,0.0,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.0,4.0,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,http,SF,294.0,8232.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,44.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.0,154.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,279.0,279.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,107,255,1.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,307.0,10086.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39,251,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,310.0,2698.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17,255,176,0.69,0.03,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,223.0,587.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,251.0,5381.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,154.0,23411.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43,255,1.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,normal
0,tcp,private,REJ,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.0,2.0,0.0,0.0,1.0,1.0,0.02,0.08,0.0,255,2,0.01,0.06,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
3,tcp,telnet,SF,24.0,668.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9.0,0.0,0.11,0.75,0.44,0.5,0.75,0.56,169,89,0.34,0.03,0.01,0.02,0.01,0.01,0.87,0.62,anomaly
0,tcp,http,SF,178.0,382.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18,33,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,44.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,252,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,310.0,5028.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29,70,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
6,tcp,pop_3,SF,28.0,93.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,anomaly
0,tcp,http,SF,335.0,609.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
5,tcp,pop_3,SF,26.0,93.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39,39,0.97,0.05,0.03,0.05,0.0,0.0,0.0,0.0,anomaly
0,tcp,private,REJ,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.0,16.0,0.01,0.06,0.99,0.94,0.06,0.06,0.0,255,14,0.05,0.06,0.0,0.0,0.01,0.07,0.99,0.93,anomaly
0,udp,private,SF,105.0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,247,246,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,anomaly
801,tcp,http,RSTR,59424.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32.0,32.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.16,0.16,anomaly
0,tcp,http,SF,312.0,396.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,319.0,7273.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,272.0,5259.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,udp,private,SF,54.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.0,260.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,226.0,2973.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13,58,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,normal
0,udp,private,SF,54.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,286.0,389.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,54540.0,8314.0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,245,0.96,0.01,0.0,0.0,0.0,0.0,0.06,0.06,anomaly
0,tcp,domain,REJ,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.0,18.0,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,18,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,private,REJ,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.0,20.0,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,20,0.08,0.06,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,ftp_data,SF,868.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,239,45,0.19,0.02,0.19,0.0,0.0,0.0,0.01,0.0,normal
0,tcp,ldap,REJ,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.0,8.0,0.0,0.0,1.0,1.0,0.08,0.06,0.0,255,8,0.03,0.06,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,tcp,private,S0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.0,12.0,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,12,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,private,S0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.0,6.0,1.0,1.0,0.0,0.0,0.04,0.09,0.0,255,6,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
0,tcp,gopher,REJ,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0,17.0,0.0,0.0,1.0,1.0,0.15,0.07,0.0,255,17,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,udp,domain_u,SF,46.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.0,184.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
902,tcp,http,RSTR,3944.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58.0,58.0,0.02,0.02,0.97,0.97,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,anomaly
5,tcp,pop_3,SF,28.0,93.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,anomaly
0,tcp,http,SF,305.0,1000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,159,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,261.0,124.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,16,255,1.0,0.0,0.06,0.04,0.0,0.01,0.0,0.0,normal
1,tcp,smtp,SF,1661.0,330.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,172,126,0.37,0.04,0.01,0.02,0.01,0.0,0.02,0.02,normal
0,tcp,telnet,RSTO,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0.5,1.0,0.5,1.0,0.0,1.0,255,48,0.19,0.03,0.0,0.0,0.0,0.02,0.54,0.77,anomaly
0,udp,private,SF,52.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,normal
0,udp,domain_u,SF,44.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.0,106.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,csnet_ns,S0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.0,6.0,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
2,tcp,smtp,SF,4816.0,332.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,223,143,0.64,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,private,REJ,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.0,6.0,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,6,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,anomaly
0,udp,private,SF,105.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,297.0,2357.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61,255,1.0,0.0,0.02,0.01,0.0,0.01,0.0,0.0,normal
0,tcp,http,SF,301.0,12300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,3,255,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,287.0,2115.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14,17,255,1.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,normal
7346,tcp,telnet,SF,0.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,220,0.86,0.14,0.0,0.0,0.5,0.58,0.14,0.01,anomaly
0,icmp,ecr_i,SF,520.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.0,199.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,anomaly
0,tcp,http,SF,237.0,9700.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,11,255,1.0,0.0,0.09,0.05,0.0,0.0,0.0,0.0,normal
0,tcp,finger,SF,8.0,220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,180,6,0.03,0.02,0.01,0.33,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,319.0,331.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,332.0,1301.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,other,REJ,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.0,1.0,0.05,0.0,0.95,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.04,0.0,0.96,1.0,anomaly
0,tcp,http,SF,287.0,12884.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,155,155,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal
0,udp,private,SF,54.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.0,216.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,normal
0,tcp,http,SF,143.0,9542.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,240,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,normal
902,tcp,http,RSTR,59424.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.0,27.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,anomaly
0,tcp,http,SF,286.0,6979.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,normal
0,tcp,private,S0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.0,1.0,1.0,1.0,0.0,0.0,0.01,0.11,0.0,255,1,0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,anomaly
